"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"xx14697575","xx1276172077008130048","2020-06-25 15:15:07","News24","Maternal transmission of Covid-19 to baby during pregnancy uncommon | @Health24com 

https://t.co/90BUtAfXnG https://t.co/n8mqZkkbDf","Hootsuite Inc.",108,,,"",FALSE,FALSE,21,9,,,"",,"ow.ly/dRHk50AhxX4","https://t.co/90BUtAfXnG","http://ow.ly/dRHk50AhxX4","http://pbs.twimg.com/media/EbXfvbdWsAAvt0P.jpg","https://t.co/n8mqZkkbDf","https://twitter.com/News24/status/1276172077008130048/photo/1","photo","http://pbs.twimg.com/media/EbXfvbdWsAAvt0P.jpg","https://t.co/n8mqZkkbDf","https://twitter.com/News24/status/1276172077008130048/photo/1",,"xx82564522","Health24com","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1276172077008130048","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1276134478168109059","2020-06-25 12:45:43","News24","Speaking to @Channel24 Jacqueline opened up about the guilt she experienced after she unknowingly passed on the virus to her grandmother, and hopes by speaking out to break the social stigma associated with the Covid-19.

https://t.co/38FCATGAXj","Hootsuite Inc.",245,,,"",FALSE,FALSE,21,6,,,"",,"ow.ly/EdSC50Aho6G","https://t.co/38FCATGAXj","http://ow.ly/EdSC50Aho6G","","","","","","","",,"xx20576529","Channel24","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1276134478168109059","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1276122061862207490","2020-06-25 11:56:23","News24","Three popular South African weekday soapies have abruptly shut down production due to positive cases of Covid-19 on set. | @Channel24 

https://t.co/JhKMijD39o","Hootsuite Inc.",159,,,"",FALSE,FALSE,37,23,,,"",,"news24.com/channel/TV/Newâ€¦","https://t.co/JhKMijD39o","https://www.news24.com/channel/TV/News/7de-laan-rhythm-city-and-scandal-halt-production-due-to-covid-19-20200625","","","","","","","",,"xx20576529","Channel24","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1276122061862207490","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1276047306488512515","2020-06-25 06:59:20","News24","It might get just a little harder for consumers who don't have the best-looking credit records to borrow money as more banks tread carefully on how they assess risk in anticipation of a spike in defaults because of Covid-19. | @Fin24 

https://t.co/lS2phgRS8r","Hootsuite Inc.",259,,,"",FALSE,FALSE,10,4,,,"",,"news24.com/fin24/Companieâ€¦","https://t.co/lS2phgRS8r","https://www.news24.com/fin24/Companies/Financial-Services/african-bank-joins-growing-number-of-banks-tightening-lending-criteria-20200625","","","","","","","",,"xx29950404","Fin24","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1276047306488512515","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275874381697294339","2020-06-24 19:32:11","News24","https://t.co/By0KBr5HQV | Covid-19: Cape Town principals call on Ramaphosa to close schools https://t.co/8zxJ37Ck1R","Twibble.io",115,,,"",FALSE,FALSE,256,120,,,"",,"News24.com news24.com/news24/SouthAfâ€¦","https://t.co/By0KBr5HQV https://t.co/8zxJ37Ck1R","http://News24.com https://www.news24.com/news24/SouthAfrica/News/covid-19-cape-town-principals-call-on-ramaphosa-to-close-schools-20200624","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275874381697294339","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275809684616892418","2020-06-24 15:15:06","News24","Covid-19 wrap: 477 570 worldwide deaths, crisis sinks global economy and UK experts warn of second wave

https://t.co/XWBEepaNnP","Hootsuite Inc.",128,,,"",FALSE,FALSE,22,6,,,"",,"news24.com/news24/World/Nâ€¦","https://t.co/XWBEepaNnP","https://www.news24.com/news24/World/News/covid-19-wrap-477-570-worldwide-deaths-crisis-sinks-global-economy-and-uk-experts-warn-of-second-wave-20200624","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275809684616892418","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275796407962808320","2020-06-24 14:22:21","News24","SANDF has had to learn how to fight ""a biological war"" in its battle against Covid-19 â€“ ""the most deadly and dangerous war after World Wars One and Two"". | @MurrayRSA 

https://t.co/7YetNnOABB","Hootsuite Inc.",192,,,"",FALSE,FALSE,28,8,,,"",,"news24.com/news24/southafâ€¦","https://t.co/7YetNnOABB","https://www.news24.com/news24/southafrica/news/covid-19-we-are-fighting-a-biological-warfare-war-sandf-20200624","","","","","","","",,"xx237619150","MurrayRSA","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275796407962808320","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275746055313899522","2020-06-24 11:02:16","News24","Australian tennis star Nick Kyrgios has taken aim at Novak Djokovic's ""stupidity"" after the world No 1 contracted coronavirus at an exhibition tennis tournament in the Balkans. | @Sport24news 

https://t.co/cW8vUd90FA","Hootsuite Inc.",217,,,"",FALSE,FALSE,22,7,,,"",,"news24.com/sport/tennis/aâ€¦","https://t.co/cW8vUd90FA","https://www.news24.com/sport/tennis/atptour/this-takes-the-cake-kyrgios-hits-out-at-djokovic-stupidity-20200624","","","","","","","",,"xx29945848","Sport24news","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275746055313899522","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275701768526147590","2020-06-24 08:06:17","News24","Pepkor announced on Wednesday that it has raised R1.9 billion from issuing 172.5 million new shares to soften the blow of the Covid-19 pandemic. | @Fin24 

https://t.co/4yUkjp9l8V","Hootsuite Inc.",179,,,"",FALSE,FALSE,34,7,,,"",,"news24.com/fin24/Companieâ€¦","https://t.co/4yUkjp9l8V","https://www.news24.com/fin24/Companies/Retail/pepkor-raises-r19-billion-for-covid-19-defense-war-chest-20200624","","","","","","","",,"xx29950404","Fin24","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275701768526147590","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275659079265013761","2020-06-24 05:16:39","News24","A new Ipsos/News24 poll has revealed the dire effects of the Covid-19 pandemic on many News24 readers' finances, with thousands resorting to dipping into their savings to make ends meet. | @SarahPeace6 

https://t.co/Raw4Retkpb","Hootsuite Inc.",227,,,"",FALSE,FALSE,16,9,,,"",,"news24.com/news24/southafâ€¦","https://t.co/Raw4Retkpb","https://www.news24.com/news24/southafrica/news/covid-19-has-had-severe-impact-on-readers-personal-finance-news24ipsos-poll-finds-20200624","","","","","","","",,"xx325085328","SarahPeace6","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275659079265013761","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275512487652265985","2020-06-23 19:34:09","News24","JUST IN | SA records 111 deaths in one day - the highest number of Covid-19 fatalities yet in 24 hours. New infections surge by 4 518, pushing the total cases to 106 108.

https://t.co/phXDF0s0Cf https://t.co/SekleDpC9I","Hootsuite Inc.",195,,,"",FALSE,FALSE,174,154,,,"",,"ow.ly/w0yb50AfQPJ","https://t.co/phXDF0s0Cf","http://ow.ly/w0yb50AfQPJ","http://pbs.twimg.com/media/EbOH2TqXkAAjS-C.jpg","https://t.co/SekleDpC9I","https://twitter.com/News24/status/1275512487652265985/photo/1","photo","http://pbs.twimg.com/media/EbOH2TqXkAAjS-C.jpg","https://t.co/SekleDpC9I","https://twitter.com/News24/status/1275512487652265985/photo/1",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275512487652265985","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275479270782128128","2020-06-23 17:22:10","News24","https://t.co/By0KBr5HQV | PICS | Mkhize, VW open Covid-19 field hospital with 3 300 beds in Eastern Cape https://t.co/0lzJQdnFFU","Twibble.io",128,,,"",FALSE,FALSE,24,8,,,"",,"News24.com news24.com/news24/SouthAfâ€¦","https://t.co/By0KBr5HQV https://t.co/0lzJQdnFFU","http://News24.com https://www.news24.com/news24/SouthAfrica/News/pics-mkhize-vw-open-covid-19-field-hospital-with-3-300-beds-in-eastern-cape-20200623","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275479270782128128","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275427380283219974","2020-06-23 13:55:58","News24","Kaizer Chiefs confirmed that two unidentified players have tested positive for Covid-19 after a series of tests conducted on players and staff | @Sport24news 

https://t.co/t3JDQJYJz8","Hootsuite Inc.",183,,,"",FALSE,FALSE,56,31,,,"",,"news24.com/sport/soccer/pâ€¦","https://t.co/t3JDQJYJz8","https://www.news24.com/sport/soccer/psl/breaking-two-kaizer-chiefs-players-test-positive-for-covid-19-20200623","","","","","","","",,"xx29945848","Sport24news","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275427380283219974","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275404834934599681","2020-06-23 12:26:23","News24","JUST IN: Tennis world No 1 Novak Djokovic said on Tuesday he has tested positive for coronavirus, joining a slew of other infected players who took part in an exhibition tennis tournament in the Balkans. | @Sport24news 

https://t.co/nW5cbWAM1V","Hootsuite Inc.",244,,,"",FALSE,FALSE,34,36,,,"",,"news24.com/sport/Tennis/Aâ€¦","https://t.co/nW5cbWAM1V","https://www.news24.com/sport/Tennis/ATPTour/novak-djokovic-tests-positive-for-coronavirus-20200623","","","","","","","",,"xx29945848","Sport24news","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275404834934599681","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275401428090093570","2020-06-23 12:12:50","News24","The debate of keeping gyms closed in South Africa is becoming a matter of possibly fighting the 'lesser evil' of preventing Covid-19 and ignoring the benefits of exercise in taming infection. | @Sport24news 

https://t.co/36ureYYe4i","Hootsuite Inc.",232,,,"",FALSE,FALSE,15,5,,,"",,"news24.com/sport/otherspoâ€¦","https://t.co/36ureYYe4i","https://www.news24.com/sport/othersport/safely-re-opening-gyms-lockdown-might-be-doing-more-harm-than-good-20200623","","","","","","","",,"xx29945848","Sport24news","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275401428090093570","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275391688350056448","2020-06-23 11:34:08","News24","Buffalo City Mayor Xola Pakati is self-isolating and the East London City Hall has been shut down after a councillor tested positive for Covid-19. | @MaliDayimani 

https://t.co/YvWDbSYLsP","Hootsuite Inc.",188,,,"",FALSE,FALSE,10,5,,,"",,"news24.com/news24/SouthAfâ€¦","https://t.co/YvWDbSYLsP","https://www.news24.com/news24/SouthAfrica/News/covid-19-buffalo-city-mayor-isolates-city-hall-shuts-down-after-councillor-tests-positive-20200623","","","","","","","",,"xx533053730","MaliDayimani","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275391688350056448","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275088791682908163","2020-06-22 15:30:32","News24","Covid-19 wrap: 468 518 global deaths, 'accelerating' pandemic warning, Paris festival flouts measures

https://t.co/5dqBNYJ7no","Hootsuite Inc.",126,,,"",FALSE,FALSE,11,1,,,"",,"news24.com/news24/World/Nâ€¦","https://t.co/5dqBNYJ7no","https://www.news24.com/news24/World/News/covid-19-wrap-468-518-global-deaths-accelerating-pandemic-warning-paris-festival-flouts-measures-20200622","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275088791682908163","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275059622848716800","2020-06-22 13:34:38","News24","eNCA anchor, Shahan Ramkissoon, has tested positive for Covid-19 | @Channel24 

https://t.co/fiHG6k8n9y","Hootsuite Inc.",103,,,"",FALSE,FALSE,322,98,,,"",,"news24.com/channel/the-juâ€¦","https://t.co/fiHG6k8n9y","https://www.news24.com/channel/the-juice/news/enca-anchor-tests-positive-for-covid-19-20200622","","","","","","","",,"xx20576529","Channel24","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275059622848716800","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1275036568298930176","2020-06-22 12:03:01","News24","This is how you should be washing your clothing and bedding in the thick of the coronavirus pandemic | @W24_SA 

https://t.co/n9x9BeVDuI https://t.co/nRRG9oXhGW","Hootsuite Inc.",136,,,"",FALSE,FALSE,23,3,,,"",,"ow.ly/4Lh250Ae43N","https://t.co/n9x9BeVDuI","http://ow.ly/4Lh250Ae43N","http://pbs.twimg.com/media/EbHXAFdWkAA7ey3.jpg","https://t.co/nRRG9oXhGW","https://twitter.com/News24/status/1275036568298930176/photo/1","photo","http://pbs.twimg.com/media/EbHXAFdWkAA7ey3.jpg","https://t.co/nRRG9oXhGW","https://twitter.com/News24/status/1275036568298930176/photo/1",,"xx27838043","W24_SA","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1275036568298930176","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1274978626933587968","2020-06-22 08:12:47","News24","What happens to #HIV prevention programmes during the coronavirus pandemic? Take a look at how South African projects went from medical male circumcision to #COVID19 testing &amp; screening in just days â€” and what they learned. | @Bhekisisa_MG

https://t.co/0tmhtEplo5","Hootsuite Inc.",268,,,"",FALSE,FALSE,10,7,,,"HIV COVID19",,"news24.com/news24/Columniâ€¦","https://t.co/0tmhtEplo5","https://www.news24.com/news24/Columnists/GuestColumn/old-lessons-new-pandemic-when-we-showed-up-to-do-covid-19-testing-communities-told-us-to-pack-our-bags-20200622","","","","","","","",,"xx1288180873","Bhekisisa_MG","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1274978626933587968","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
"xx14697575","xx1274707414856720384","2020-06-21 14:15:05","News24","OPINION: Midvaal Executive Mayor Bongani Baloyi makes the case for the need for private laboratories to provide and process Covid-19 tests for free for certain essential workers.

https://t.co/xR7R5YpDxT","Hootsuite Inc.",203,,,"",FALSE,FALSE,23,7,,,"",,"news24.com/news24/columniâ€¦","https://t.co/xR7R5YpDxT","https://www.news24.com/news24/columnists/guestcolumn/opinion-the-case-for-standardising-the-cost-of-the-covid-19-test-20200621","","","","","","","",,,"","en",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/News24/status/1274707414856720384","News24","South Africa","South Africa's premier online news resource. Follow @TeamNews24 for all the action from our journalists <U+0001F1FF><U+0001F1E6> SA's most trusted news source - Reuters Institute","https://t.co/TV9HgXREOi",FALSE,3539014,628,4769,319771,1140,"2008-05-08 07:45:58",TRUE,"https://t.co/TV9HgXREOi","http://www.news24.com",,"https://pbs.twimg.com/profile_banners/14697575/1582886453","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268128290839113728/PnqkTvFi_normal.jpg"
